responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
7ooHaeL_Cv_rld8Pu42kgAM,Norman Niles #1,time_segment_79_Norman Niles #1_congestion_enter_rating,time_segment_79_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-19-45.mp4,2025-10-20 07:19:45,2025-10-20 07:19:45,2025-10-20 07:20:44,2025-10-20,none,free flowing,free flowing,79,train
GYsHaZGyEp__698PweWaiQ4,Norman Niles #1,time_segment_80_Norman Niles #1_congestion_enter_rating,time_segment_80_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-20-45.mp4,2025-10-20 07:20:45,2025-10-20 07:20:45,2025-10-20 07:21:44,2025-10-20,none,free flowing,free flowing,80,train
5okHabjOGOK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_81_Norman Niles #1_congestion_enter_rating,time_segment_81_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-21-45.mp4,2025-10-20 07:21:45,2025-10-20 07:21:45,2025-10-20 07:22:44,2025-10-20,none,free flowing,free flowing,81,train
4owHaf15r6-e-A-OhdmoDQ,Norman Niles #1,time_segment_82_Norman Niles #1_congestion_enter_rating,time_segment_82_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-22-45.mp4,2025-10-20 07:22:45,2025-10-20 07:22:45,2025-10-20 07:23:44,2025-10-20,none,free flowing,free flowing,82,train
0okHaeH4LLzA698P_KuO8AM,Norman Niles #1,time_segment_83_Norman Niles #1_congestion_enter_rating,time_segment_83_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-23-45.mp4,2025-10-20 07:23:45,2025-10-20 07:23:45,2025-10-20 07:24:45,2025-10-20,none,free flowing,free flowing,83,train
VosHafvfLtiNmecPivmHgQ0,Norman Niles #1,time_segment_84_Norman Niles #1_congestion_enter_rating,time_segment_84_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-24-45.mp4,2025-10-20 07:24:45,2025-10-20 07:24:45,2025-10-20 07:25:44,2025-10-20,none,free flowing,free flowing,84,train
p4sHabnQDtm7nvgPq8e12AU,Norman Niles #1,time_segment_85_Norman Niles #1_congestion_enter_rating,time_segment_85_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-25-45.mp4,2025-10-20 07:25:45,2025-10-20 07:25:45,2025-10-20 07:26:44,2025-10-20,none,free flowing,free flowing,85,train
I4sHaaCwCrmfnvgPoaTSqQ0,Norman Niles #1,time_segment_86_Norman Niles #1_congestion_enter_rating,time_segment_86_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-26-45.mp4,2025-10-20 07:26:45,2025-10-20 07:26:45,2025-10-20 07:27:44,2025-10-20,none,free flowing,free flowing,86,train
6IkHabvhMrOv3NoPq7G46QE,Norman Niles #1,time_segment_87_Norman Niles #1_congestion_enter_rating,time_segment_87_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-27-45.mp4,2025-10-20 07:27:45,2025-10-20 07:27:45,2025-10-20 07:28:44,2025-10-20,none,free flowing,free flowing,87,train
0YkHaaW4KdymmecP6_3GoAQ,Norman Niles #1,time_segment_88_Norman Niles #1_congestion_enter_rating,time_segment_88_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-28-45.mp4,2025-10-20 07:28:45,2025-10-20 07:28:45,2025-10-20 07:29:44,2025-10-20,none,free flowing,free flowing,88,train
UYsHaa0bv5ub0g_Gib_BBQ,Norman Niles #1,time_segment_89_Norman Niles #1_congestion_enter_rating,time_segment_89_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-29-45.mp4,2025-10-20 07:29:45,2025-10-20 07:29:45,2025-10-20 07:30:44,2025-10-20,none,free flowing,free flowing,89,train
-IwHaauJFbXOnvgP3YW5kQs,Norman Niles #1,time_segment_90_Norman Niles #1_congestion_enter_rating,time_segment_90_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-30-45.mp4,2025-10-20 07:30:45,2025-10-20 07:30:45,2025-10-20 07:31:44,2025-10-20,none,free flowing,free flowing,90,train
dIsHaa2NB6Wni-8Ps4rowAY,Norman Niles #1,time_segment_91_Norman Niles #1_congestion_enter_rating,time_segment_91_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-31-45.mp4,2025-10-20 07:31:45,2025-10-20 07:31:45,2025-10-20 07:32:44,2025-10-20,none,free flowing,free flowing,91,train
9osHabDCH6HXnvgP76fxyQI,Norman Niles #1,time_segment_92_Norman Niles #1_congestion_enter_rating,time_segment_92_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-32-45.mp4,2025-10-20 07:32:45,2025-10-20 07:32:45,2025-10-20 07:33:44,2025-10-20,none,free flowing,free flowing,92,train
24wHafGGAeK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_93_Norman Niles #1_congestion_enter_rating,time_segment_93_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-33-45.mp4,2025-10-20 07:33:45,2025-10-20 07:33:45,2025-10-20 07:34:44,2025-10-20,none,free flowing,free flowing,93,train
2YwHabmLEcjtnvgP8NiHuAw,Norman Niles #1,time_segment_94_Norman Niles #1_congestion_enter_rating,time_segment_94_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-34-45.mp4,2025-10-20 07:34:45,2025-10-20 07:34:45,2025-10-20 07:35:45,2025-10-20,none,free flowing,free flowing,94,train
EIoHab_xFP_rld8Pu42kgAM,Norman Niles #1,time_segment_95_Norman Niles #1_congestion_enter_rating,time_segment_95_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-35-45.mp4,2025-10-20 07:35:45,2025-10-20 07:35:45,2025-10-20 07:36:44,2025-10-20,none,free flowing,free flowing,95,train
8IwHaZjjLrmfnvgPoaTSqQ0,Norman Niles #1,time_segment_96_Norman Niles #1_congestion_enter_rating,time_segment_96_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-36-45.mp4,2025-10-20 07:36:45,2025-10-20 07:36:45,2025-10-20 07:37:44,2025-10-20,none,free flowing,free flowing,96,train
X4oHaYiBHcjtnvgP8NiHuAw,Norman Niles #1,time_segment_97_Norman Niles #1_congestion_enter_rating,time_segment_97_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-37-45.mp4,2025-10-20 07:37:45,2025-10-20 07:37:45,2025-10-20 07:38:44,2025-10-20,none,free flowing,free flowing,97,train
TosHabWxJqSXmecP9PbSyA8,Norman Niles #1,time_segment_98_Norman Niles #1_congestion_enter_rating,time_segment_98_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-38-45.mp4,2025-10-20 07:38:45,2025-10-20 07:38:45,2025-10-20 07:39:44,2025-10-20,none,free flowing,free flowing,98,train
3owHae-oMKHXnvgP76fxyQI,Norman Niles #1,time_segment_99_Norman Niles #1_congestion_enter_rating,time_segment_99_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-39-45.mp4,2025-10-20 07:39:45,2025-10-20 07:39:45,2025-10-20 07:40:44,2025-10-20,none,free flowing,free flowing,99,train
zIkHadjJLZ__698PweWaiQ4,Norman Niles #1,time_segment_100_Norman Niles #1_congestion_enter_rating,time_segment_100_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-40-45.mp4,2025-10-20 07:40:45,2025-10-20 07:40:45,2025-10-20 07:41:44,2025-10-20,none,free flowing,free flowing,100,train
Eo0HaZLhH-K2nvgPsZGZ4Aw,Norman Niles #1,time_segment_101_Norman Niles #1_congestion_enter_rating,time_segment_101_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-41-45.mp4,2025-10-20 07:41:45,2025-10-20 07:41:45,2025-10-20 07:42:45,2025-10-20,none,free flowing,free flowing,101,train
iIwHabb7O-K2nvgPsZGZ4Aw,Norman Niles #1,time_segment_102_Norman Niles #1_congestion_enter_rating,time_segment_102_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-42-45.mp4,2025-10-20 07:42:45,2025-10-20 07:42:45,2025-10-20 07:43:45,2025-10-20,none,free flowing,free flowing,102,train
_IwHaa7NDK-vnvgPjoXZqA0,Norman Niles #1,time_segment_103_Norman Niles #1_congestion_enter_rating,time_segment_103_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-43-45.mp4,2025-10-20 07:43:45,2025-10-20 07:43:45,2025-10-20 07:44:45,2025-10-20,none,free flowing,free flowing,103,train
0okHacaAEsjtnvgP8NiHuAw,Norman Niles #1,time_segment_104_Norman Niles #1_congestion_enter_rating,time_segment_104_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-44-45.mp4,2025-10-20 07:44:45,2025-10-20 07:44:45,2025-10-20 07:44:59,2025-10-20,low,free flowing,free flowing,104,train
0okHabKWO7mfnvgPoaTSqQ0,Norman Niles #1,time_segment_105_Norman Niles #1_congestion_enter_rating,time_segment_105_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-45-45.mp4,2025-10-20 07:45:45,2025-10-20 07:45:45,2025-10-20 07:46:44,2025-10-20,none,free flowing,free flowing,105,train
0YkHaaOEL7HZnvgPgt-ZqQs,Norman Niles #1,time_segment_106_Norman Niles #1_congestion_enter_rating,time_segment_106_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-46-45.mp4,2025-10-20 07:46:45,2025-10-20 07:46:45,2025-10-20 07:47:44,2025-10-20,none,free flowing,free flowing,106,train
AIsHaZy7IOaQ2PgPqvKU8As,Norman Niles #1,time_segment_107_Norman Niles #1_congestion_enter_rating,time_segment_107_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-47-45.mp4,2025-10-20 07:47:45,2025-10-20 07:47:45,2025-10-20 07:48:44,2025-10-20,none,free flowing,free flowing,107,train
EIsHabP9MrOv3NoPq7G46QE,Norman Niles #1,time_segment_108_Norman Niles #1_congestion_enter_rating,time_segment_108_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-48-45.mp4,2025-10-20 07:48:45,2025-10-20 07:48:45,2025-10-20 07:49:45,2025-10-20,none,free flowing,free flowing,108,train
CooHafzjEqHXnvgP76fxyQI,Norman Niles #1,time_segment_109_Norman Niles #1_congestion_enter_rating,time_segment_109_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-49-45.mp4,2025-10-20 07:49:45,2025-10-20 07:49:45,2025-10-20 07:50:44,2025-10-20,none,free flowing,free flowing,109,train
SIsHaebHENCT3NoP8rPIoA0,Norman Niles #1,time_segment_110_Norman Niles #1_congestion_enter_rating,time_segment_110_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-50-45.mp4,2025-10-20 07:50:45,2025-10-20 07:50:45,2025-10-20 07:51:00,2025-10-20,none,free flowing,free flowing,110,train
7YoHadGqLNCT3NoP8rPIoA0,Norman Niles #1,time_segment_111_Norman Niles #1_congestion_enter_rating,time_segment_111_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-07-51-45.mp4,2025-10-20 07:51:45,2025-10-20 07:51:45,2025-10-20 07:52:44,2025-10-20,none,free flowing,free flowing,111,train
IYwHabzWKZehmecPss7LwQo,Norman Niles #1,time_segment_134_Norman Niles #1_congestion_enter_rating,time_segment_134_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-14-45.mp4,2025-10-20 08:14:45,2025-10-20 08:14:45,2025-10-20 08:15:44,2025-10-20,none,free flowing,free flowing,134,train
I4sHae_BDtiD2PgPyKaayQw,Norman Niles #1,time_segment_135_Norman Niles #1_congestion_enter_rating,time_segment_135_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-15-45.mp4,2025-10-20 08:15:45,2025-10-20 08:15:45,2025-10-20 08:16:44,2025-10-20,none,free flowing,free flowing,135,train
GosHaajhNK-vnvgPjoXZqA0,Norman Niles #1,time_segment_136_Norman Niles #1_congestion_enter_rating,time_segment_136_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-16-45.mp4,2025-10-20 08:16:45,2025-10-20 08:16:45,2025-10-20 08:17:44,2025-10-20,none,free flowing,free flowing,136,train
P4sHafnLAeK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_137_Norman Niles #1_congestion_enter_rating,time_segment_137_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-17-45.mp4,2025-10-20 08:17:45,2025-10-20 08:17:45,2025-10-20 08:18:45,2025-10-20,none,free flowing,free flowing,137,train
y4kHaauGPK-vnvgPjoXZqA0,Norman Niles #1,time_segment_138_Norman Niles #1_congestion_enter_rating,time_segment_138_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-18-45.mp4,2025-10-20 08:18:45,2025-10-20 08:18:45,2025-10-20 08:19:44,2025-10-20,none,free flowing,free flowing,138,train
DI0Haa3HLbHZnvgPgt-ZqQs,Norman Niles #1,time_segment_139_Norman Niles #1_congestion_enter_rating,time_segment_139_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-19-45.mp4,2025-10-20 08:19:45,2025-10-20 08:19:45,2025-10-20 08:20:44,2025-10-20,none,free flowing,free flowing,139,train
CYsHaeaDFq-vnvgPjoXZqA0,Norman Niles #1,time_segment_140_Norman Niles #1_congestion_enter_rating,time_segment_140_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-20-45.mp4,2025-10-20 08:20:45,2025-10-20 08:20:45,2025-10-20 08:21:00,2025-10-20,none,free flowing,free flowing,140,train
EI0HadXzGdiD2PgPyKaayQw,Norman Niles #1,time_segment_141_Norman Niles #1_congestion_enter_rating,time_segment_141_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-21-45.mp4,2025-10-20 08:21:45,2025-10-20 08:21:45,2025-10-20 08:22:44,2025-10-20,none,free flowing,free flowing,141,train
I4sHaaGOBOK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_142_Norman Niles #1_congestion_enter_rating,time_segment_142_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-22-45.mp4,2025-10-20 08:22:45,2025-10-20 08:22:45,2025-10-20 08:23:00,2025-10-20,none,free flowing,free flowing,142,train
K4sHaeCwHbXOnvgP3YW5kQs,Norman Niles #1,time_segment_143_Norman Niles #1_congestion_enter_rating,time_segment_143_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-23-45.mp4,2025-10-20 08:23:45,2025-10-20 08:23:45,2025-10-20 08:24:45,2025-10-20,none,free flowing,free flowing,143,train
BY0HaZPzNOK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_144_Norman Niles #1_congestion_enter_rating,time_segment_144_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-24-45.mp4,2025-10-20 08:24:45,2025-10-20 08:24:45,2025-10-20 08:25:44,2025-10-20,none,free flowing,free flowing,144,train
GosHafvpLsjtnvgP8NiHuAw,Norman Niles #1,time_segment_145_Norman Niles #1_congestion_enter_rating,time_segment_145_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-25-45.mp4,2025-10-20 08:25:45,2025-10-20 08:25:45,2025-10-20 08:26:44,2025-10-20,none,free flowing,free flowing,145,train
0okHaZP7IorQnvgPpPTHwA4,Norman Niles #1,time_segment_146_Norman Niles #1_congestion_enter_rating,time_segment_146_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-26-45.mp4,2025-10-20 08:26:45,2025-10-20 08:26:45,2025-10-20 08:27:44,2025-10-20,none,free flowing,free flowing,146,train
8IwHaYyoL6-vnvgPjoXZqA0,Norman Niles #1,time_segment_147_Norman Niles #1_congestion_enter_rating,time_segment_147_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-27-45.mp4,2025-10-20 08:27:45,2025-10-20 08:27:45,2025-10-20 08:28:44,2025-10-20,none,free flowing,free flowing,147,train
04kHaZCzD7XOnvgP3YW5kQs,Norman Niles #1,time_segment_148_Norman Niles #1_congestion_enter_rating,time_segment_148_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-28-45.mp4,2025-10-20 08:28:45,2025-10-20 08:28:45,2025-10-20 08:29:45,2025-10-20,none,free flowing,free flowing,148,train
7YkHaeDiLdm7nvgPq8e12AU,Norman Niles #1,time_segment_149_Norman Niles #1_congestion_enter_rating,time_segment_149_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-29-45.mp4,2025-10-20 08:29:45,2025-10-20 08:29:45,2025-10-20 08:30:44,2025-10-20,none,free flowing,free flowing,149,train
-4wHaeftC7HZnvgPgt-ZqQs,Norman Niles #1,time_segment_150_Norman Niles #1_congestion_enter_rating,time_segment_150_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-30-45.mp4,2025-10-20 08:30:45,2025-10-20 08:30:45,2025-10-20 08:31:44,2025-10-20,none,free flowing,free flowing,150,train
7okHaZmtG7zA698P_KuO8AM,Norman Niles #1,time_segment_151_Norman Niles #1_congestion_enter_rating,time_segment_151_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-31-45.mp4,2025-10-20 08:31:45,2025-10-20 08:31:45,2025-10-20 08:32:45,2025-10-20,none,free flowing,free flowing,151,train
7YwHaf_rE5__698PweWaiQ4,Norman Niles #1,time_segment_152_Norman Niles #1_congestion_enter_rating,time_segment_152_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-32-45.mp4,2025-10-20 08:32:45,2025-10-20 08:32:45,2025-10-20 08:33:44,2025-10-20,none,free flowing,free flowing,152,train
i4sHaZm3HJKdmecPt_3RiQ4,Norman Niles #1,time_segment_153_Norman Niles #1_congestion_enter_rating,time_segment_153_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-33-45.mp4,2025-10-20 08:33:45,2025-10-20 08:33:45,2025-10-20 08:34:44,2025-10-20,none,free flowing,free flowing,153,train
CIoHacXmO_-bmecPrLfvyA4,Norman Niles #1,time_segment_154_Norman Niles #1_congestion_enter_rating,time_segment_154_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-34-45.mp4,2025-10-20 08:34:45,2025-10-20 08:34:45,2025-10-20 08:35:45,2025-10-20,none,free flowing,free flowing,154,train
AIsHabfoLZ__698PweWaiQ4,Norman Niles #1,time_segment_155_Norman Niles #1_congestion_enter_rating,time_segment_155_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-35-45.mp4,2025-10-20 08:35:45,2025-10-20 08:35:45,2025-10-20 08:36:44,2025-10-20,none,free flowing,free flowing,155,train
MosHafnpObOv3NoPq7G46QE,Norman Niles #1,time_segment_156_Norman Niles #1_congestion_enter_rating,time_segment_156_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-36-45.mp4,2025-10-20 08:36:45,2025-10-20 08:36:45,2025-10-20 08:37:44,2025-10-20,none,free flowing,free flowing,156,train
BIoHaYuiN-K2nvgPsZGZ4Aw,Norman Niles #1,time_segment_157_Norman Niles #1_congestion_enter_rating,time_segment_157_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-37-45.mp4,2025-10-20 08:37:45,2025-10-20 08:37:45,2025-10-20 08:38:44,2025-10-20,none,free flowing,free flowing,157,train
7YwHaZHGA5__698PweWaiQ4,Norman Niles #1,time_segment_158_Norman Niles #1_congestion_enter_rating,time_segment_158_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-38-45.mp4,2025-10-20 08:38:45,2025-10-20 08:38:45,2025-10-20 08:39:45,2025-10-20,none,free flowing,free flowing,158,train
JIwHaYuLDceTmecPu8rsgQE,Norman Niles #1,time_segment_159_Norman Niles #1_congestion_enter_rating,time_segment_159_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-39-45.mp4,2025-10-20 08:39:45,2025-10-20 08:39:45,2025-10-20 08:40:44,2025-10-20,none,free flowing,free flowing,159,train
PYoHaduGKJSgmecP8YHv4Qc,Norman Niles #1,time_segment_160_Norman Niles #1_congestion_enter_rating,time_segment_160_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-40-45.mp4,2025-10-20 08:40:45,2025-10-20 08:40:45,2025-10-20 08:41:45,2025-10-20,none,free flowing,free flowing,160,train
EIsHaZyOD7XOnvgP3YW5kQs,Norman Niles #1,time_segment_161_Norman Niles #1_congestion_enter_rating,time_segment_161_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-41-45.mp4,2025-10-20 08:41:45,2025-10-20 08:41:45,2025-10-20 08:42:44,2025-10-20,none,free flowing,free flowing,161,train
MIsHadb4D6HXnvgP76fxyQI,Norman Niles #1,time_segment_162_Norman Niles #1_congestion_enter_rating,time_segment_162_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-42-45.mp4,2025-10-20 08:42:45,2025-10-20 08:42:45,2025-10-20 08:43:45,2025-10-20,none,free flowing,free flowing,162,train
FYwHaaCYCtm7nvgPq8e12AU,Norman Niles #1,time_segment_163_Norman Niles #1_congestion_enter_rating,time_segment_163_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-43-45.mp4,2025-10-20 08:43:45,2025-10-20 08:43:45,2025-10-20 08:44:45,2025-10-20,none,free flowing,free flowing,163,train
0YkHabDXLp__698PweWaiQ4,Norman Niles #1,time_segment_164_Norman Niles #1_congestion_enter_rating,time_segment_164_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-44-45.mp4,2025-10-20 08:44:45,2025-10-20 08:44:45,2025-10-20 08:45:00,2025-10-20,none,free flowing,free flowing,164,train
c48HaajMH7-envgP6uGTmAE,Norman Niles #1,time_segment_165_Norman Niles #1_congestion_enter_rating,time_segment_165_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-08-45-45.mp4,2025-10-20 08:45:45,2025-10-20 08:45:45,2025-10-20 08:46:44,2025-10-20,none,free flowing,free flowing,165,train
